List of all supported languages
Language	Voice type	Language code	Voice name	SSML Gender	Sample
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Zephyr	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Chirp3-HD-Zubenelgenubi	MALE	
Slovak (Slovakia)	Standard	sk-SK	sk-SK-Standard-B	FEMALE	
Slovak (Slovakia)	Premium	sk-SK	sk-SK-Wavenet-B	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Achernar	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Achird	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Algenib	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Algieba	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Alnilam	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Aoede	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Autonoe	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Callirrhoe	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Charon	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Despina	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Enceladus	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Erinome	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Fenrir	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Gacrux	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Iapetus	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Kore	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Laomedeia	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Leda	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Orus	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Puck	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Pulcherrima	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Rasalgethi	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Sadachbia	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Sadaltager	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Schedar	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Sulafat	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Umbriel	MALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Vindemiatrix	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Zephyr	FEMALE	
Slovenian (Slovenia)	Premium	sl-SI	sl-SI-Chirp3-HD-Zubenelgenubi	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp-HD-D	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp-HD-F	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp-HD-O	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Achernar	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Achird	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Algenib	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Algieba	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Alnilam	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Aoede	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Autonoe	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Callirrhoe	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Charon	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Despina	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Enceladus	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Erinome	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Fenrir	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Gacrux	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Iapetus	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Kore	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Laomedeia	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Leda	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Orus	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Puck	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Pulcherrima	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Rasalgethi	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Sadachbia	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Sadaltager	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Schedar	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Sulafat	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Umbriel	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Vindemiatrix	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Zephyr	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Chirp3-HD-Zubenelgenubi	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Neural2-A	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Neural2-E	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Neural2-F	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Neural2-G	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Neural2-H	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Polyglot-1	MALE	
Spanish (Spain)	Standard	es-ES	es-ES-Standard-E	MALE	
Spanish (Spain)	Standard	es-ES	es-ES-Standard-F	FEMALE	
Spanish (Spain)	Standard	es-ES	es-ES-Standard-G	MALE	
Spanish (Spain)	Standard	es-ES	es-ES-Standard-H	FEMALE	
Spanish (Spain)	Studio	es-ES	es-ES-Studio-C	FEMALE	
Spanish (Spain)	Studio	es-ES	es-ES-Studio-F	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Wavenet-E	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Wavenet-F	FEMALE	
Spanish (Spain)	Premium	es-ES	es-ES-Wavenet-G	MALE	
Spanish (Spain)	Premium	es-ES	es-ES-Wavenet-H	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp-HD-D	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp-HD-F	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp-HD-O	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Achernar	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Achird	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Algenib	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Algieba	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Alnilam	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Aoede	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Autonoe	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Callirrhoe	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Charon	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Despina	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Enceladus	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Erinome	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Fenrir	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Gacrux	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Iapetus	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Kore	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Laomedeia	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Leda	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Orus	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Puck	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Pulcherrima	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Rasalgethi	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Sadachbia	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Sadaltager	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Schedar	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Sulafat	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Umbriel	MALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Vindemiatrix	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Zephyr	FEMALE	
Spanish (US)	Premium	es-US	es-US-Chirp3-HD-Zubenelgenubi	MALE	
Spanish (US)	Premium	es-US	es-US-Neural2-A	FEMALE	
Spanish (US)	Premium	es-US	es-US-Neural2-B	MALE	
Spanish (US)	Premium	es-US	es-US-Neural2-C	MALE	
Spanish (US)	Premium	es-US	es-US-News-D	MALE	
Spanish (US)	Premium	es-US	es-US-News-E	MALE	
Spanish (US)	Premium	es-US	es-US-News-F	FEMALE	
Spanish (US)	Premium	es-US	es-US-News-G	FEMALE	
Spanish (US)	Premium	es-US	es-US-Polyglot-1	MALE	
Spanish (US)	Standard	es-US	es-US-Standard-A	FEMALE	
Spanish (US)	Standard	es-US	es-US-Standard-B	MALE	
Spanish (US)	Standard	es-US	es-US-Standard-C	MALE	
Spanish (US)	Studio	es-US	es-US-Studio-B	MALE	
Spanish (US)	Premium	es-US	es-US-Wavenet-A	FEMALE	
Spanish (US)	Premium	es-US	es-US-Wavenet-B	MALE	
Spanish (US)	Premium	es-US	es-US-Wavenet-C	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Achernar	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Achird	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Algenib	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Algieba	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Alnilam	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Aoede	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Autonoe	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Callirrhoe	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Charon	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Despina	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Enceladus	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Erinome	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Fenrir	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Gacrux	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Iapetus	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Kore	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Laomedeia	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Leda	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Orus	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Puck	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Pulcherrima	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Rasalgethi	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Sadachbia	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Sadaltager	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Schedar	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Sulafat	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Umbriel	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Vindemiatrix	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Zephyr	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Chirp3-HD-Zubenelgenubi	MALE	
Swedish (Sweden)	Standard	sv-SE	sv-SE-Standard-A	FEMALE	
Swedish (Sweden)	Standard	sv-SE	sv-SE-Standard-B	FEMALE	
Swedish (Sweden)	Standard	sv-SE	sv-SE-Standard-C	FEMALE	
Swedish (Sweden)	Standard	sv-SE	sv-SE-Standard-D	MALE	
Swedish (Sweden)	Standard	sv-SE	sv-SE-Standard-E	MALE	
Swedish (Sweden)	Standard	sv-SE	sv-SE-Standard-F	FEMALE	
Swedish (Sweden)	Standard	sv-SE	sv-SE-Standard-G	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Wavenet-A	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Wavenet-B	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Wavenet-C	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Wavenet-D	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Wavenet-E	MALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Wavenet-F	FEMALE	
Swedish (Sweden)	Premium	sv-SE	sv-SE-Wavenet-G	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Achernar	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Achird	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Algenib	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Algieba	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Alnilam	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Aoede	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Autonoe	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Callirrhoe	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Charon	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Despina	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Enceladus	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Erinome	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Fenrir	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Gacrux	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Iapetus	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Kore	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Laomedeia	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Leda	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Orus	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Puck	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Pulcherrima	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Rasalgethi	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Sadachbia	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Sadaltager	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Schedar	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Sulafat	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Umbriel	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Vindemiatrix	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Zephyr	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Chirp3-HD-Zubenelgenubi	MALE	
Tamil (India)	Standard	ta-IN	ta-IN-Standard-A	FEMALE	
Tamil (India)	Standard	ta-IN	ta-IN-Standard-B	MALE	
Tamil (India)	Standard	ta-IN	ta-IN-Standard-C	FEMALE	
Tamil (India)	Standard	ta-IN	ta-IN-Standard-D	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Wavenet-A	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Wavenet-B	MALE	
Tamil (India)	Premium	ta-IN	ta-IN-Wavenet-C	FEMALE	
Tamil (India)	Premium	ta-IN	ta-IN-Wavenet-D	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Achernar	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Achird	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Algenib	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Algieba	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Alnilam	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Aoede	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Autonoe	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Callirrhoe	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Charon	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Despina	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Enceladus	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Erinome	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Fenrir	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Gacrux	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Iapetus	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Kore	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Laomedeia	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Leda	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Orus	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Puck	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Pulcherrima	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Rasalgethi	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Sadachbia	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Sadaltager	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Schedar	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Sulafat	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Umbriel	MALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Vindemiatrix	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Zephyr	FEMALE	
Telugu (India)	Premium	te-IN	te-IN-Chirp3-HD-Zubenelgenubi	MALE	
Telugu (India)	Standard	te-IN	te-IN-Standard-A	FEMALE	
Telugu (India)	Standard	te-IN	te-IN-Standard-B	MALE	
Telugu (India)	Standard	te-IN	te-IN-Standard-C	FEMALE	
Telugu (India)	Standard	te-IN	te-IN-Standard-D	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Achernar	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Achird	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Algenib	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Algieba	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Alnilam	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Aoede	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Autonoe	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Callirrhoe	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Charon	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Despina	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Enceladus	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Erinome	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Fenrir	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Gacrux	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Iapetus	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Kore	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Laomedeia	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Leda	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Orus	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Puck	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Pulcherrima	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Rasalgethi	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Sadachbia	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Sadaltager	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Schedar	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Sulafat	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Umbriel	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Vindemiatrix	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Zephyr	FEMALE	
Thai (Thailand)	Premium	th-TH	th-TH-Chirp3-HD-Zubenelgenubi	MALE	
Thai (Thailand)	Premium	th-TH	th-TH-Neural2-C	FEMALE	
Thai (Thailand)	Standard	th-TH	th-TH-Standard-A	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Achernar	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Achird	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Algenib	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Algieba	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Alnilam	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Aoede	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Autonoe	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Callirrhoe	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Charon	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Despina	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Enceladus	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Erinome	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Fenrir	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Gacrux	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Iapetus	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Kore	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Laomedeia	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Leda	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Orus	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Puck	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Pulcherrima	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Rasalgethi	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Sadachbia	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Sadaltager	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Schedar	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Sulafat	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Umbriel	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Vindemiatrix	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Zephyr	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Chirp3-HD-Zubenelgenubi	MALE	
Turkish (Turkey)	Standard	tr-TR	tr-TR-Standard-A	FEMALE	
Turkish (Turkey)	Standard	tr-TR	tr-TR-Standard-B	MALE	
Turkish (Turkey)	Standard	tr-TR	tr-TR-Standard-C	FEMALE	
Turkish (Turkey)	Standard	tr-TR	tr-TR-Standard-D	FEMALE	
Turkish (Turkey)	Standard	tr-TR	tr-TR-Standard-E	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Wavenet-A	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Wavenet-B	MALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Wavenet-C	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Wavenet-D	FEMALE	
Turkish (Turkey)	Premium	tr-TR	tr-TR-Wavenet-E	MALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Achernar	FEMALE	
Ukrainian (Ukraine)	Premium	uk-UA	uk-UA-Chirp3-HD-Achird	MALE	
